138	40.5590715	-3.5149789
139	40.5593156	-3.5152329
140	40.5442081	-3.5492117
141	40.5586923	-3.5172144
142	40.5587268	-3.517336
143	40.5587289	-3.5173958
144	40.5588021	-3.5176166
145	40.558713	-3.5175233
146	40.5586696	-3.5176424
147	40.5585768	-3.5177567
148	40.5584947	-3.5177812
149	40.5583981	-3.5177857
150	40.5582936	-3.5178655
151	40.5583188	-3.5177499
152	40.5582565	-3.5176986
153	40.5581818	-3.5175721
154	40.5440438	-3.5468541
155	40.5581537	-3.5174326
156	40.5581658	-3.5172943
157	40.5582103	-3.5171789
158	40.5582913	-3.5170817
159	40.5583888	-3.5170322
160	40.5584924	-3.5170313
161	40.5586178	-3.5169326
162	40.558606	-3.5170924
163	40.5588213	-3.5167917
164	40.5587355	-3.5170728
165	40.5591019	-3.5160617
166	40.584549	-3.5591653
167	40.5438489	-3.5451963
168	40.5588735	-3.5178783
169	40.5587107	-3.5177885
170	40.5580897	-3.517928
171	40.5581448	-3.517757
172	40.5581888	-3.5180067
173	40.5579292	-3.5184367
174	40.5601894	-3.5165719
175	40.5600424	-3.5162831
176	40.5603054	-3.5171636
177	40.5602807	-3.5168723
178	40.5602768	-3.5175522
179	40.5601541	-3.5179557
180	40.560055	-3.5181118
181	40.5603302	-3.5178061
182	40.5601751	-3.5180997
183	40.5436151	-3.5436414
184	40.5596351	-3.518431
185	40.5594734	-3.5183795
186	40.5592961	-3.518237
187	40.5589127	-3.5177529
188	40.5593482	-3.5181426
189	40.5594888	-3.5182766
190	40.5596509	-3.5183315
191	40.5598033	-3.5183178
192	40.5599651	-3.51822
193	40.5558543	-3.4883944
194	40.555876	-3.4888744
195	40.5878792	-3.5456436
196	40.5879302	-3.5453552
197	40.5881347	-3.5442005
198	40.5882027	-3.5438252
199	40.5413514	-3.5353084
200	40.5416397	-3.5359282
201	40.5526941	-3.4416279
202	40.5554323	-3.44029
203	40.5638977	-3.436141
204	40.5646113	-3.4357881
205	40.5210309	-3.4795237
206	40.5212912	-3.47921
207	40.5206211	-3.4800897
208	40.5297719	-3.4760043
209	40.5310321	-3.4758815
210	40.5313328	-3.4758289
211	40.5328928	-3.4751842
212	40.533813	-3.4745159
213	40.5368491	-3.4740704
214	40.5373152	-3.4740334
215	40.5374952	-3.4739974
216	40.5373241	-3.4741385
217	40.5422749	-3.5379932
218	40.5386458	-3.4712341
219	40.539422	-3.471483
220	40.5409413	-3.4719843
221	40.5393197	-3.4712964
222	40.5393191	-3.4714826
223	40.5396263	-3.4713166
224	40.5401182	-3.471469
225	40.5386249	-3.4710411
226	40.5386688	-3.4709844
227	40.5385732	-3.4711397
228	40.5392901	-3.4716041
229	40.5391164	-3.4709246
230	40.5392432	-3.4710671
231	40.5347167	-3.4781237
232	40.5348119	-3.4780486
233	40.5366945	-3.4766298
234	40.5367295	-3.4766039
235	40.5399959	-3.5321814
236	40.5408088	-3.5339563
237	40.5413419	-3.4888379
238	40.5419639	-3.4893691
239	40.5669404	-3.5018685
240	40.5670186	-3.5018918
241	40.5751815	-3.4244264
242	40.577299	-3.4220822
243	40.5777519	-3.4215846
244	40.5883456	-3.5598352
245	40.5872439	-3.5598455
246	40.5855286	-3.5596505
247	40.5856873	-3.559684
248	40.5895815	-3.55977
249	40.5898064	-3.5598279
250	40.5889359	-3.5596972
251	40.5891567	-3.5596738
252	40.5892484	-3.5597225
253	40.587464	-3.5597102
254	40.5883448	-3.5596999
255	40.5390995	-3.5304605
256	40.587025	-3.5597127
257	40.5862443	-3.5597182
258	40.5865154	-3.5597162
259	40.5859986	-3.5597141
260	40.5859062	-3.5597078
261	40.553342	-3.4958706
262	40.5535287	-3.4958684
263	40.5532259	-3.4960036
264	40.5531314	-3.4961234
265	40.5531981	-3.4958561
266	40.5551996	-3.4960825
267	40.5552828	-3.4960772
268	40.5550763	-3.4960782
269	40.5380922	-3.5287355
270	40.555226	-3.4963251
271	40.555051	-3.4962129
272	40.5531226	-3.4959227
273	40.55314	-3.496022
274	40.5530446	-3.4962859
275	40.552976	-3.4963305
276	40.5527129	-3.4961989
277	40.5526852	-3.4961118
278	40.5528033	-3.4957697
279	40.5528732	-3.4957395
280	40.5553142	-3.4963617
281	40.5553124	-3.496275
282	40.5555112	-3.4960141
283	40.5555793	-3.4960173
284	40.5556946	-3.4960957
285	40.5557334	-3.4961609
286	40.5557632	-3.496333
287	40.555748	-3.49642
288	40.5556271	-3.4965841
289	40.5555635	-3.4966065
290	40.5369982	-3.5270975
291	40.5554977	-3.4966039
292	40.5554315	-3.496574
293	40.5185055	-3.4971164
294	40.5177904	-3.4978412
295	40.5186439	-3.4969864
296	40.5173759	-3.498191
297	40.5197562	-3.4964089
298	40.5199279	-3.4962595
299	40.517932	-3.5460179
300	40.5182006	-3.5459978
301	40.5435452	-3.5388047
302	40.5434521	-3.5386992
303	40.543153	-3.538273
304	40.5432816	-3.5383915
305	40.5425515	-3.5377871
306	40.542749	-3.5379684
307	40.5423251	-3.5375056
308	40.5424583	-3.5376863
309	40.5357211	-3.5254164
310	40.5421638	-3.5431171
311	40.5419606	-3.5433529
312	40.5426757	-3.5429697
313	40.5425346	-3.5429443
314	40.542934	-3.5431307
315	40.5427968	-3.5430238
316	40.5430859	-3.5433902
317	40.540986	-3.5450843
318	40.5406178	-3.5458362
319	40.5402898	-3.546312
320	40.5405194	-3.546444
321	40.5405358	-3.546768
322	40.5406157	-3.5471024
323	40.5407322	-3.5473752
324	40.5630499	-3.5081981
325	40.5631878	-3.5081051
326	40.5346409	-3.5240442
327	40.5409335	-3.4884928
328	40.5411056	-3.4886424
329	40.5169148	-3.50175
330	40.5175206	-3.5022403
331	40.5473694	-3.5484973
332	40.5474298	-3.5483296
333	40.5715297	-3.557316
334	40.5723895	-3.5575896
335	40.5751455	-3.5583638
336	40.5764478	-3.558641
337	40.562921	-3.5548557
338	40.5628602	-3.5547842
339	40.5651878	-3.5077102
340	40.5655098	-3.5078615
341	40.5643761	-3.5081215
342	40.5646509	-3.5078603
343	40.557855	-3.4811663
344	40.5604052	-3.4810977
345	40.5175778	-3.4087315
346	40.5181034	-3.4092133
347	40.5846402	-3.5590465
348	40.5847428	-3.558975
349	40.5307	-3.5191259
350	40.521242	-3.4174743
351	40.5210987	-3.4171864
352	40.5194189	-3.4136626
353	40.5192491	-3.4128064
354	40.5211263	-3.4196776
355	40.521268	-3.4193504
356	40.5210277	-3.4198741
357	40.5213614	-3.4190393
358	40.5214118	-3.4186514
359	40.521425	-3.4183157
360	40.5213904	-3.4180152
361	40.5213222	-3.4177269
362	40.5201405	-3.4183097
363	40.5202611	-3.417905
364	40.5203332	-3.4167226
365	40.520242	-3.4161658
366	40.5197423	-3.4148633
367	40.5296972	-3.5178653
368	40.5192123	-3.4123019
369	40.5193071	-3.411703
370	40.5191575	-3.4101933
371	40.5167833	-3.4238233
372	40.5170742	-3.4234378
373	40.5373215	-3.434828
374	40.5372267	-3.4346077
375	40.5377834	-3.4373784
376	40.5375399	-3.4359437
377	40.5378182	-3.4373282
378	40.5355735	-3.4320127
379	40.5350704	-3.4312331
380	40.5523011	-3.5276247
381	40.552588	-3.5267493
382	40.5374539	-3.5453785
383	40.5375365	-3.5453945
384	40.5285995	-3.5164692
385	40.5341503	-3.5450809
386	40.5342173	-3.5450845
387	40.5372312	-3.5453419
388	40.523216	-3.4811275
389	40.5235161	-3.4811372
390	40.5289307	-3.4813115
391	40.5297836	-3.4813506
392	40.5375143	-3.4855757
393	40.5382452	-3.4862078
394	40.5418579	-3.5433678
395	40.542157	-3.5427177
396	40.5421679	-3.5428433
397	40.5400295	-3.5467597
398	40.5435122	-3.5450836
399	40.5433694	-3.5443283
400	40.5432016	-3.543724
401	40.5274276	-3.5149218
402	40.5424097	-3.542959
403	40.5422771	-3.5430233
404	40.5401218	-3.5465017
405	40.5415904	-3.5438148
406	40.5426582	-3.5420382
407	40.5406022	-3.5455604
408	40.5402333	-3.5462774
409	40.542325	-3.5422005
410	40.5423836	-3.5419287
411	40.5424451	-3.5408868
412	40.5423824	-3.5404216
413	40.541837	-3.5381321
414	40.5412588	-3.5360727
415	40.5413485	-3.5360096
416	40.5408302	-3.5346641
417	40.5260991	-3.5130152
418	40.5409836	-3.5352756
419	40.5400563	-3.5471836
420	40.5403317	-3.5474388
421	40.5409233	-3.5480986
422	40.5408192	-3.5479406
423	40.5410549	-3.5484763
424	40.5410018	-3.5482819
425	40.5410479	-3.5488082
426	40.5410654	-3.5486404
427	40.5409245	-3.5490557
428	40.5409897	-3.5489495
429	40.5407015	-3.5492063
430	40.5408214	-3.5491578
431	40.5405644	-3.5491974
432	40.5403627	-3.5491001
433	40.540465	-3.5491654
434	40.5401617	-3.5489118
435	40.5238817	-3.509562
436	40.5253026	-3.5117764
437	40.5400267	-3.5487008
438	40.5399065	-3.5483924
439	40.5398392	-3.548159
440	40.5398188	-3.5478992
441	40.5398188	-3.5476226
442	40.5398514	-3.5473544
443	40.5399583	-3.5469434
444	40.5428128	-3.5495164
445	40.5430233	-3.5495778
446	40.5427283	-3.549467
447	40.5405448	-3.5461427
448	40.5409651	-3.5476959
449	40.5420172	-3.548815
450	40.5403586	-3.5491526
451	40.5402503	-3.5490414
452	40.5216959	-3.5064794
453	40.5223553	-3.5073428
454	40.5405046	-3.5492557
455	40.5407931	-3.5493714
456	40.5406516	-3.5493302
457	40.5410051	-3.5493982
458	40.5411926	-3.5493768
459	40.5181863	-3.5033437
460	40.5172999	-3.5026155
461	40.5192352	-3.5043116
462	40.520545	-3.5056435
463	40.5214714	-3.5067042
464	40.5222166	-3.5076285
465	40.5224812	-3.5080715
466	40.5207574	-3.5052976
467	40.5222065	-3.5077697
468	40.521335	-3.5067485
469	40.5203129	-3.5056715
470	40.5215839	-3.5065428
471	40.5223166	-3.5074721
472	40.517701	-3.5049633
473	40.5178046	-3.5048814
474	40.5178846	-3.5047868
475	40.5179754	-3.5046458
476	40.5180425	-3.5044922
477	40.5180804	-3.5043128
478	40.5180968	-3.5041391
479	40.5180454	-3.5038188
480	40.5179174	-3.5035353
481	40.5177809	-3.5033699
482	40.5174001	-3.505135
483	40.517241	-3.5050887
484	40.5194313	-3.5039346
485	40.5201203	-3.5046187
486	40.517461	-3.5050494
487	40.5175873	-3.5050243
488	40.5169986	-3.5000932
489	40.5173792	-3.4994591
490	40.5170624	-3.5001961
491	40.5166074	-3.5011808
492	40.5189491	-3.497835
493	40.5185659	-3.4983362
494	40.5220735	-3.5076186
495	40.5225575	-3.5077163
496	40.5206671	-3.5054872
497	40.5183033	-3.5031816
498	40.5193507	-3.5041311
499	40.5183698	-3.5029491
500	40.5186764	-3.5032338
501	40.520323	-3.4185661
502	40.5202001	-3.4189246
503	40.5198874	-3.4194035
504	40.5205103	-3.4177174
505	40.5208415	-3.4169918
506	40.5209574	-3.4171837
507	40.5209579	-3.4167239
508	40.5215905	-3.4150724
509	40.5210744	-3.4169163
510	40.5220441	-3.4136867
511	40.5221314	-3.4134106
512	40.5222813	-3.4135584
513	40.5217392	-3.4151953
514	40.5223194	-3.4127564
515	40.5225864	-3.4117916
516	40.5849605	-3.5589383
517	40.5850724	-3.5589737
518	40.5852183	-3.5599744
519	40.5851553	-3.5600358
520	40.5224845	-3.4128703
521	40.5203312	-3.4174572
522	40.520351	-3.417091
523	40.5201064	-3.4157444
524	40.5198828	-3.4152339
525	40.5193637	-3.4114066
526	40.5193279	-3.4118746
527	40.5205236	-3.4162298
528	40.5203753	-3.4160416
529	40.5197149	-3.4142248
530	40.5198323	-3.4148221
531	40.5196025	-3.4135878
532	40.520439	-3.4157048
533	40.520632	-3.4157423
534	40.5208228	-3.4157053
535	40.5209986	-3.4156114
536	40.5211672	-3.4154364
537	40.5215017	-3.4148911
538	40.5851877	-3.5601131
539	40.5217101	-3.4144639
540	40.5219436	-3.4138723
541	40.5201466	-3.4191241
542	40.5201316	-3.419244
543	40.5201244	-3.4194407
544	40.5201659	-3.4196079
545	40.5202466	-3.4197621
546	40.5203455	-3.4198872
547	40.5204835	-3.4199715
548	40.520598	-3.4200044
549	40.5207093	-3.420008
550	40.520865	-3.4199366
551	40.5209851	-3.4198303
552	40.5185174	-3.4217579
553	40.5178171	-3.4227631
554	40.5189467	-3.4212698
555	40.5855699	-3.5598231
556	40.5854796	-3.5598103
557	40.5195346	-3.4208085
558	40.5191885	-3.4210402
559	40.5199027	-3.4206646
560	40.5205808	-3.4203432
561	40.5202984	-3.4205024
562	40.5209099	-3.4200349
563	40.5208209	-3.4167142
564	40.5190851	-3.4105416
565	40.5189727	-3.4103315
566	40.5191937	-3.4115401
567	40.5191836	-3.4109842
568	40.5196695	-3.4106743
569	40.5198207	-3.4107696
570	40.5213393	-3.4122519
571	40.5858655	-3.5598543
572	40.5855681	-3.5598915
573	40.5204248	-3.4111731
574	40.5205518	-3.4111564
575	40.5206755	-3.411085
576	40.5207471	-3.4110026
577	40.5208116	-3.4108939
578	40.5208527	-3.4107287
579	40.52086	-3.4105641
580	40.5208284	-3.4104024
581	40.520622	-3.410074
582	40.5204811	-3.4100254
583	40.5207044	-3.4101078
584	40.5203422	-3.4100253
585	40.5201919	-3.4100722
586	40.5200404	-3.4101457
587	40.519675	-3.410466
588	40.5195624	-3.4106496
589	40.5194716	-3.4108657
590	40.5194225	-3.411068
591	40.5210923	-3.411864
592	40.5211996	-3.412023
593	40.5209647	-3.4115242
594	40.5210217	-3.411708
595	40.5209207	-3.4112069
596	40.5209207	-3.4110105
597	40.5209127	-3.4105987
598	40.52086	-3.4103346
599	40.5215374	-3.4124153
600	40.5203263	-3.4115905
601	40.5200786	-3.4114627
602	40.5199565	-3.4114246
603	40.5861706	-3.5598599
604	40.5198039	-3.4114077
605	40.5196497	-3.4114522
606	40.5195149	-3.4115762
607	40.5194341	-3.4117416
608	40.5193933	-3.4119724
609	40.5193948	-3.4123805
610	40.5198978	-3.4102427
611	40.5197789	-3.4103426
612	40.5231185	-3.4093704
613	40.5235725	-3.4071441
614	40.523283	-3.4094229
615	40.5230345	-3.4106938
616	40.5169098	-3.4984193
617	40.518569	-3.504854
618	40.5181691	-3.504993
619	40.5187984	-3.4971548
620	40.5187284	-3.4970872
621	40.5866678	-3.5598496
622	40.518632	-3.4970723
623	40.5191228	-3.4969756
624	40.5191872	-3.496987
625	40.5415608	-3.4629791
626	40.5415652	-3.4628942
627	40.5415891	-3.4628152
628	40.541622	-3.46276
629	40.5416644	-3.4627175
630	40.5417137	-3.4626907
631	40.5417665	-3.4626812
632	40.5418202	-3.46269
633	40.5418824	-3.4627263
634	40.5419324	-3.4627872
635	40.5419715	-3.4628985
636	40.5419751	-3.4629802
637	40.5419602	-3.4630596
638	40.5419281	-3.4631296
639	40.5417972	-3.463226
640	40.5417035	-3.4633435
641	40.5417282	-3.4632236
642	40.5429957	-3.4585375
643	40.5429822	-3.4584641
644	40.5431931	-3.4582207
645	40.543244	-3.4582459
646	40.5433173	-3.4583507
647	40.5433326	-3.4584257
648	40.5433282	-3.4585032
649	40.5433045	-3.4585743
650	40.5414851	-3.4532719
651	40.5415202	-3.453259
652	40.541405	-3.4533797
653	40.5414272	-3.4533292
654	40.5413952	-3.4534366
655	40.5414191	-3.4535571
656	40.5413996	-3.4534995
657	40.5414737	-3.453622
658	40.5414517	-3.4536034
659	40.5886416	-3.5598306
660	40.5414978	-3.4536351
661	40.5416597	-3.4535664
662	40.5416561	-3.4536717
663	40.5416326	-3.4536028
664	40.5416887	-3.4534625
665	40.54168	-3.4535172
666	40.5189088	-3.4975625
667	40.5188626	-3.4974562
668	40.5188487	-3.4972876
669	40.5188717	-3.4971833
670	40.5193481	-3.4971399
671	40.5193774	-3.49722
672	40.5193825	-3.4974257
673	40.5193515	-3.4975214
674	40.5193008	-3.4976013
675	40.5192349	-3.4976587
676	40.5899968	-3.5599903
677	40.589538	-3.5598752
678	40.5190662	-3.497686
679	40.5189794	-3.4976422
680	40.530709	-3.4816494
681	40.5306819	-3.4817352
682	40.5306378	-3.4818077
683	40.5305152	-3.4818909
684	40.5304302	-3.4819009
685	40.5303208	-3.4818368
686	40.5302722	-3.4817776
687	40.53022	-3.4816355
688	40.5302132	-3.4815953
689	40.5302223	-3.481485
690	40.5302444	-3.4814105
691	40.5303402	-3.4812805
692	40.5304133	-3.4812435
693	40.5304915	-3.481238
694	40.5306757	-3.4813852
695	40.5307062	-3.4814709
696	40.5851278	-3.5590048
697	40.5199213	-3.4188826
698	40.5376456	-3.4740773
699	40.5376924	-3.4739131
700	40.5379597	-3.4737283
701	40.5380472	-3.4737482
702	40.538142	-3.4738148
703	40.5382205	-3.4739352
704	40.5382417	-3.4739961
705	40.5382593	-3.474104
706	40.5382486	-3.4742449
707	40.538198	-3.4743791
708	40.5381195	-3.4744754
709	40.5380203	-3.4745306
710	40.5379134	-3.4745378
711	40.537811	-3.4744965
712	40.5377093	-3.4743869
713	40.5316247	-3.4803545
714	40.5316915	-3.4802712
715	40.5360421	-3.4847169
716	40.5364569	-3.4848463
717	40.5203179	-3.418139
718	40.5333699	-3.4837062
719	40.5334811	-3.4837847
720	40.5336802	-3.4788643
721	40.5337722	-3.4788034
722	40.5306281	-3.4813145
723	40.5287257	-3.4813087
724	40.5239072	-3.4811532
725	40.531781	-3.4801663
726	40.5315272	-3.4804774
727	40.5315777	-3.4804217
728	40.5341479	-3.4785431
729	40.5344417	-3.4783393
730	40.5410803	-3.4519156
731	40.5401583	-3.4473349
732	40.5899871	-3.5600939
733	40.589562	-3.5599618
734	40.5177542	-3.422522
735	40.5213647	-3.4122012
736	40.5201323	-3.411032
737	40.5202923	-3.4111471
738	40.516887	-3.4081121
739	40.5251768	-3.4195641
740	40.5247602	-3.4177637
741	40.5245733	-3.4170655
742	40.5243326	-3.4163554
743	40.5239609	-3.4155292
744	40.5236335	-3.4149816
745	40.5232985	-3.4144692
746	40.5237707	-3.4045014
747	40.5226825	-3.4137355
748	40.5218854	-3.412953
749	40.5215442	-3.4126396
750	40.5212737	-3.412391
751	40.520919	-3.4120594
752	40.520635	-3.4118488
753	40.5196707	-3.4108719
754	40.5185929	-3.4098926
755	40.5183864	-3.4096961
756	40.5181087	-3.4094346
757	40.5425855	-3.5494718
758	40.5423681	-3.5493789
759	40.5227613	-3.4110643
760	40.5421766	-3.5493057
761	40.5419673	-3.5492626
762	40.5417307	-3.5492661
763	40.5415472	-3.5492948
764	40.5441071	-3.5497942
765	40.544962	-3.5498286
766	40.5454919	-3.5498661
767	40.5218382	-3.4143527
768	40.5744463	-3.5582063
769	40.5747036	-3.5582622
770	40.5648509	-3.5551059
771	40.5655477	-3.555417
772	40.566257	-3.5556626
773	40.5674507	-3.5560339
774	40.5685021	-3.5563719
775	40.5698061	-3.5567796
776	40.5708126	-3.5570961
777	40.5733756	-3.55789
778	40.5743141	-3.5581717
779	40.523668	-3.407162
780	40.5644321	-3.5549678
781	40.5645956	-3.5550182
782	40.5648355	-3.5552199
783	40.5646769	-3.5551629
784	40.564427	-3.5550845
785	40.5636649	-3.554886
786	40.5634489	-3.5548298
787	40.5633606	-3.5548134
788	40.5632691	-3.5548103
789	40.5632195	-3.5548616
790	40.5628178	-3.5546926
791	40.5627976	-3.5545901
792	40.5627127	-3.5546338
793	40.5628004	-3.5544843
794	40.5628262	-3.5543841
795	40.5628681	-3.5543042
796	40.5227468	-3.4118963
797	40.5629245	-3.5542417
798	40.5629886	-3.554202
799	40.5630583	-3.554185
800	40.563264	-3.5542836
801	40.5633152	-3.5543691
802	40.563345	-3.5544706
803	40.5633497	-3.5545931
804	40.5634866	-3.5546298
805	40.5633235	-3.5547107
806	40.5631623	-3.5548969
807	40.5631071	-3.5549133
808	40.5630505	-3.5549147
809	40.5636942	-3.5547754
810	40.5212234	-3.4165304
811	40.5746386	-3.5583633
812	40.5743983	-3.5583086
813	40.5742802	-3.5582816
814	40.5733715	-3.5579973
815	40.5731595	-3.5579402
816	40.5723895	-3.5577023
817	40.5715175	-3.5574287
818	40.5708085	-3.5572195
819	40.5697979	-3.5568922
820	40.5685021	-3.5564792
821	40.5674426	-3.5561466
822	40.5188912	-3.4211316
823	40.5662649	-3.5557711
824	40.5655477	-3.555519
825	40.5781346	-3.5589415
826	40.5789984	-3.559038
827	40.5798377	-3.5591024
828	40.580787	-3.5591399
829	40.5819889	-3.5593009
830	40.5826853	-3.5594347
831	40.5830006	-3.5594953
832	40.5835158	-3.559557
833	40.5839749	-3.5595363
834	40.5841281	-3.5595237
835	40.5852739	-3.5591741
836	40.5853315	-3.5593091
837	40.523882	-3.40451
838	40.5842919	-3.5595015
839	40.5843504	-3.5594765
840	40.5845149	-3.5598471
841	40.5843025	-3.559756
842	40.5844729	-3.5597058
843	40.5839567	-3.5596978
844	40.5835044	-3.5596764
845	40.5830726	-3.5596281
846	40.5826693	-3.5595476
847	40.5819644	-3.5594082
848	40.5812963	-3.5592848
849	40.5807666	-3.5592419
850	40.5798458	-3.5592204
851	40.5790025	-3.5591453
852	40.5781346	-3.5590487
853	40.5772586	-3.55892
854	40.576456	-3.5587644
855	40.5751277	-3.5584747
856	40.5624964	-3.5543965
857	40.5626236	-3.5544144
858	40.5468319	-3.5502282
859	40.5469279	-3.5502883
860	40.5468356	-3.5503918
861	40.5171608	-3.4236533
862	40.5169	-3.4239833
863	40.547007	-3.5503269
864	40.547098	-3.5503328
865	40.547261	-3.5503221
866	40.5484391	-3.5502577
867	40.5491606	-3.5503275
868	40.5497475	-3.5504884
869	40.5511945	-3.5509551
870	40.5525029	-3.5513843
871	40.5536238	-3.551749
872	40.5547569	-3.5521138
873	40.5556006	-3.5523659
874	40.5563423	-3.5525483
875	40.5570678	-3.5527039
876	40.5184174	-3.4215442
877	40.5191073	-3.4203889
878	40.5576017	-3.5528648
879	40.5589426	-3.5532886
880	40.5600919	-3.5536488
881	40.5616854	-3.5541644
882	40.5622127	-3.5543387
883	40.5626024	-3.5545868
884	40.562476	-3.5545391
885	40.5616782	-3.5542811
886	40.5600787	-3.5537581
887	40.5589304	-3.5533906
888	40.5576058	-3.5529614
889	40.5570597	-3.5528058
890	40.5563423	-3.5526503
891	40.5204179	-3.4806085
892	40.5203944	-3.480749
893	40.5555924	-3.5524679
894	40.5547406	-3.5522104
895	40.5536156	-3.5518402
896	40.5524866	-3.5514647
897	40.5511741	-3.5510517
898	40.5497394	-3.550585
899	40.5491606	-3.5504348
900	40.5484431	-3.5503543
901	40.5478929	-3.5503704
902	40.5476783	-3.5503876
903	40.5204756	-3.4807203
904	40.5472896	-3.5504187
905	40.5471567	-3.5504306
906	40.5471102	-3.5504348
907	40.5469994	-3.5504624
908	40.5469594	-3.5504723
909	40.546888	-3.5504923
910	40.5467922	-3.5505438
911	40.5466915	-3.5506587
912	40.5464045	-3.5500437
913	40.5464788	-3.5500024
914	40.5465121	-3.5499935
915	40.5465617	-3.5499841
916	40.5468007	-3.5501506
917	40.5468139	-3.5504678
918	40.5465906	-3.5506998
919	40.5464837	-3.5506821
920	40.5203425	-3.4808445
921	40.5202359	-3.4809246
922	40.5464177	-3.5506438
923	40.5463595	-3.5505788
924	40.5462997	-3.550465
925	40.5461401	-3.5502524
926	40.5462887	-3.5503703
927	40.5462972	-3.5502544
928	40.5463345	-3.5501494
929	40.5460244	-3.5501394
930	40.5459036	-3.5500646
931	40.54574	-3.5500109
932	40.5454836	-3.5499719
933	40.5449701	-3.5499305
934	40.54411	-3.5498876
935	40.5437421	-3.5498651
936	40.5201553	-3.4809358
937	40.5200828	-3.4809155
938	40.5459362	-3.5499198
939	40.5461781	-3.5499854
940	40.5462688	-3.5500079
941	40.5202999	-3.5458613
942	40.5202928	-3.5459257
943	40.5202767	-3.5459912
944	40.520246	-3.5460302
